"id","file","taxon","input_data","modelling_method","output_type","future_projections","uncertainty_type","model_performance","model_performance_measure","xmin","xmax","ymin","ymax","x_resolution","y_resolution","spatial_units","crs","repo","data_usage_notes","licence","reference","citation"
"El2021-Balaenoptera_musculus_intermedia_12","El2021-Balaenoptera_musculus_intermedia_12_cog.tif","Balaenoptera musculus intermedia","visual sightings","Maxent","habitat suitability",FALSE,"SD",0.86,"AUC",-3277659.35003177,4412340.64996823,-3295318.76038965,4504681.23961035,10000,10000,"m","+proj=laea +lat_0=-90 +lon_0=0 +x_0=0 +y_0=0 +datum=WGS84 +units=m +no_defs",,"December mean and SD habitat suitability. The original data archive on PANGAEA provides additional summaries (min, median, max, etc) as well as daily, weekly, and monthly predictions for 2002-2019","CC-BY 4.0","El-Gabbas A, Van Opzeeland I, Burkhardt E, Boebel O (2021) Dynamic species distribution models in the marine realm: predicting year-round habitat suitability of baleen whales in the Southern Ocean. Frontiers in Marine Science. 10.3389/fmars.2021.802276","El-Gabbas A, Van Opzeeland I, Burkhardt E, Boebel O (2022) Year-round habitat suitability of fin/blue/humpback/minke whales in the Southern Ocean.
PANGAEA. 10.1594/PANGAEA.946773, 10.1594/PANGAEA.946772, 10.1594/PANGAEA.946769, 10.1594/PANGAEA.946774"
"El2021-Balaenoptera_bonaerensis_01","El2021-Balaenoptera_bonaerensis_01_cog.tif","Balaenoptera bonaerensis","visual sightings","Maxent","habitat suitability",FALSE,"SD",0.83,"AUC",-3277659.35003177,4412340.64996823,-3295318.76038965,4504681.23961035,10000,10000,"m","+proj=laea +lat_0=-90 +lon_0=0 +x_0=0 +y_0=0 +datum=WGS84 +units=m +no_defs",,"January mean and SD habitat suitability. The original data archive on PANGAEA provides additional summaries (min, median, max, etc) as well as daily, weekly, and monthly predictions for 2002-2019","CC-BY 4.0","El-Gabbas A, Van Opzeeland I, Burkhardt E, Boebel O (2021) Dynamic species distribution models in the marine realm: predicting year-round habitat suitability of baleen whales in the Southern Ocean. Frontiers in Marine Science. 10.3389/fmars.2021.802276","El-Gabbas A, Van Opzeeland I, Burkhardt E, Boebel O (2022) Year-round habitat suitability of fin/blue/humpback/minke whales in the Southern Ocean.
PANGAEA. 10.1594/PANGAEA.946773, 10.1594/PANGAEA.946772, 10.1594/PANGAEA.946769, 10.1594/PANGAEA.946774"
"El2021-Balaenoptera_bonaerensis_02","El2021-Balaenoptera_bonaerensis_02_cog.tif","Balaenoptera bonaerensis","visual sightings","Maxent","habitat suitability",FALSE,"SD",0.83,"AUC",-3277659.35003177,4412340.64996823,-3295318.76038965,4504681.23961035,10000,10000,"m","+proj=laea +lat_0=-90 +lon_0=0 +x_0=0 +y_0=0 +datum=WGS84 +units=m +no_defs",,"February mean and SD habitat suitability. The original data archive on PANGAEA provides additional summaries (min, median, max, etc) as well as daily, weekly, and monthly predictions for 2002-2019","CC-BY 4.0","El-Gabbas A, Van Opzeeland I, Burkhardt E, Boebel O (2021) Dynamic species distribution models in the marine realm: predicting year-round habitat suitability of baleen whales in the Southern Ocean. Frontiers in Marine Science. 10.3389/fmars.2021.802276","El-Gabbas A, Van Opzeeland I, Burkhardt E, Boebel O (2022) Year-round habitat suitability of fin/blue/humpback/minke whales in the Southern Ocean.
PANGAEA. 10.1594/PANGAEA.946773, 10.1594/PANGAEA.946772, 10.1594/PANGAEA.946769, 10.1594/PANGAEA.946774"
"El2021-Balaenoptera_bonaerensis_03","El2021-Balaenoptera_bonaerensis_03_cog.tif","Balaenoptera bonaerensis","visual sightings","Maxent","habitat suitability",FALSE,"SD",0.83,"AUC",-3277659.35003177,4412340.64996823,-3295318.76038965,4504681.23961035,10000,10000,"m","+proj=laea +lat_0=-90 +lon_0=0 +x_0=0 +y_0=0 +datum=WGS84 +units=m +no_defs",,"March mean and SD habitat suitability. The original data archive on PANGAEA provides additional summaries (min, median, max, etc) as well as daily, weekly, and monthly predictions for 2002-2019","CC-BY 4.0","El-Gabbas A, Van Opzeeland I, Burkhardt E, Boebel O (2021) Dynamic species distribution models in the marine realm: predicting year-round habitat suitability of baleen whales in the Southern Ocean. Frontiers in Marine Science. 10.3389/fmars.2021.802276","El-Gabbas A, Van Opzeeland I, Burkhardt E, Boebel O (2022) Year-round habitat suitability of fin/blue/humpback/minke whales in the Southern Ocean.
PANGAEA. 10.1594/PANGAEA.946773, 10.1594/PANGAEA.946772, 10.1594/PANGAEA.946769, 10.1594/PANGAEA.946774"
"El2021-Balaenoptera_bonaerensis_04","El2021-Balaenoptera_bonaerensis_04_cog.tif","Balaenoptera bonaerensis","visual sightings","Maxent","habitat suitability",FALSE,"SD",0.83,"AUC",-3277659.35003177,4412340.64996823,-3295318.76038965,4504681.23961035,10000,10000,"m","+proj=laea +lat_0=-90 +lon_0=0 +x_0=0 +y_0=0 +datum=WGS84 +units=m +no_defs",,"April mean and SD habitat suitability. The original data archive on PANGAEA provides additional summaries (min, median, max, etc) as well as daily, weekly, and monthly predictions for 2002-2019","CC-BY 4.0","El-Gabbas A, Van Opzeeland I, Burkhardt E, Boebel O (2021) Dynamic species distribution models in the marine realm: predicting year-round habitat suitability of baleen whales in the Southern Ocean. Frontiers in Marine Science. 10.3389/fmars.2021.802276","El-Gabbas A, Van Opzeeland I, Burkhardt E, Boebel O (2022) Year-round habitat suitability of fin/blue/humpback/minke whales in the Southern Ocean.
PANGAEA. 10.1594/PANGAEA.946773, 10.1594/PANGAEA.946772, 10.1594/PANGAEA.946769, 10.1594/PANGAEA.946774"
"El2021-Balaenoptera_bonaerensis_05","El2021-Balaenoptera_bonaerensis_05_cog.tif","Balaenoptera bonaerensis","visual sightings","Maxent","habitat suitability",FALSE,"SD",0.83,"AUC",-3277659.35003177,4412340.64996823,-3295318.76038965,4504681.23961035,10000,10000,"m","+proj=laea +lat_0=-90 +lon_0=0 +x_0=0 +y_0=0 +datum=WGS84 +units=m +no_defs",,"May mean and SD habitat suitability. The original data archive on PANGAEA provides additional summaries (min, median, max, etc) as well as daily, weekly, and monthly predictions for 2002-2019","CC-BY 4.0","El-Gabbas A, Van Opzeeland I, Burkhardt E, Boebel O (2021) Dynamic species distribution models in the marine realm: predicting year-round habitat suitability of baleen whales in the Southern Ocean. Frontiers in Marine Science. 10.3389/fmars.2021.802276","El-Gabbas A, Van Opzeeland I, Burkhardt E, Boebel O (2022) Year-round habitat suitability of fin/blue/humpback/minke whales in the Southern Ocean.
PANGAEA. 10.1594/PANGAEA.946773, 10.1594/PANGAEA.946772, 10.1594/PANGAEA.946769, 10.1594/PANGAEA.946774"
"El2021-Balaenoptera_bonaerensis_06","El2021-Balaenoptera_bonaerensis_06_cog.tif","Balaenoptera bonaerensis","visual sightings","Maxent","habitat suitability",FALSE,"SD",0.83,"AUC",-3277659.35003177,4412340.64996823,-3295318.76038965,4504681.23961035,10000,10000,"m","+proj=laea +lat_0=-90 +lon_0=0 +x_0=0 +y_0=0 +datum=WGS84 +units=m +no_defs",,"June mean and SD habitat suitability. The original data archive on PANGAEA provides additional summaries (min, median, max, etc) as well as daily, weekly, and monthly predictions for 2002-2019","CC-BY 4.0","El-Gabbas A, Van Opzeeland I, Burkhardt E, Boebel O (2021) Dynamic species distribution models in the marine realm: predicting year-round habitat suitability of baleen whales in the Southern Ocean. Frontiers in Marine Science. 10.3389/fmars.2021.802276","El-Gabbas A, Van Opzeeland I, Burkhardt E, Boebel O (2022) Year-round habitat suitability of fin/blue/humpback/minke whales in the Southern Ocean.
PANGAEA. 10.1594/PANGAEA.946773, 10.1594/PANGAEA.946772, 10.1594/PANGAEA.946769, 10.1594/PANGAEA.946774"
"El2021-Balaenoptera_bonaerensis_07","El2021-Balaenoptera_bonaerensis_07_cog.tif","Balaenoptera bonaerensis","visual sightings","Maxent","habitat suitability",FALSE,"SD",0.83,"AUC",-3277659.35003177,4412340.64996823,-3295318.76038965,4504681.23961035,10000,10000,"m","+proj=laea +lat_0=-90 +lon_0=0 +x_0=0 +y_0=0 +datum=WGS84 +units=m +no_defs",,"July mean and SD habitat suitability. The original data archive on PANGAEA provides additional summaries (min, median, max, etc) as well as daily, weekly, and monthly predictions for 2002-2019","CC-BY 4.0","El-Gabbas A, Van Opzeeland I, Burkhardt E, Boebel O (2021) Dynamic species distribution models in the marine realm: predicting year-round habitat suitability of baleen whales in the Southern Ocean. Frontiers in Marine Science. 10.3389/fmars.2021.802276","El-Gabbas A, Van Opzeeland I, Burkhardt E, Boebel O (2022) Year-round habitat suitability of fin/blue/humpback/minke whales in the Southern Ocean.
PANGAEA. 10.1594/PANGAEA.946773, 10.1594/PANGAEA.946772, 10.1594/PANGAEA.946769, 10.1594/PANGAEA.946774"
"El2021-Balaenoptera_bonaerensis_08","El2021-Balaenoptera_bonaerensis_08_cog.tif","Balaenoptera bonaerensis","visual sightings","Maxent","habitat suitability",FALSE,"SD",0.83,"AUC",-3277659.35003177,4412340.64996823,-3295318.76038965,4504681.23961035,10000,10000,"m","+proj=laea +lat_0=-90 +lon_0=0 +x_0=0 +y_0=0 +datum=WGS84 +units=m +no_defs",,"August mean and SD habitat suitability. The original data archive on PANGAEA provides additional summaries (min, median, max, etc) as well as daily, weekly, and monthly predictions for 2002-2019","CC-BY 4.0","El-Gabbas A, Van Opzeeland I, Burkhardt E, Boebel O (2021) Dynamic species distribution models in the marine realm: predicting year-round habitat suitability of baleen whales in the Southern Ocean. Frontiers in Marine Science. 10.3389/fmars.2021.802276","El-Gabbas A, Van Opzeeland I, Burkhardt E, Boebel O (2022) Year-round habitat suitability of fin/blue/humpback/minke whales in the Southern Ocean.
PANGAEA. 10.1594/PANGAEA.946773, 10.1594/PANGAEA.946772, 10.1594/PANGAEA.946769, 10.1594/PANGAEA.946774"
"El2021-Balaenoptera_bonaerensis_09","El2021-Balaenoptera_bonaerensis_09_cog.tif","Balaenoptera bonaerensis","visual sightings","Maxent","habitat suitability",FALSE,"SD",0.83,"AUC",-3277659.35003177,4412340.64996823,-3295318.76038965,4504681.23961035,10000,10000,"m","+proj=laea +lat_0=-90 +lon_0=0 +x_0=0 +y_0=0 +datum=WGS84 +units=m +no_defs",,"September mean and SD habitat suitability. The original data archive on PANGAEA provides additional summaries (min, median, max, etc) as well as daily, weekly, and monthly predictions for 2002-2019","CC-BY 4.0","El-Gabbas A, Van Opzeeland I, Burkhardt E, Boebel O (2021) Dynamic species distribution models in the marine realm: predicting year-round habitat suitability of baleen whales in the Southern Ocean. Frontiers in Marine Science. 10.3389/fmars.2021.802276","El-Gabbas A, Van Opzeeland I, Burkhardt E, Boebel O (2022) Year-round habitat suitability of fin/blue/humpback/minke whales in the Southern Ocean.
PANGAEA. 10.1594/PANGAEA.946773, 10.1594/PANGAEA.946772, 10.1594/PANGAEA.946769, 10.1594/PANGAEA.946774"
"El2021-Balaenoptera_bonaerensis_10","El2021-Balaenoptera_bonaerensis_10_cog.tif","Balaenoptera bonaerensis","visual sightings","Maxent","habitat suitability",FALSE,"SD",0.83,"AUC",-3277659.35003177,4412340.64996823,-3295318.76038965,4504681.23961035,10000,10000,"m","+proj=laea +lat_0=-90 +lon_0=0 +x_0=0 +y_0=0 +datum=WGS84 +units=m +no_defs",,"October mean and SD habitat suitability. The original data archive on PANGAEA provides additional summaries (min, median, max, etc) as well as daily, weekly, and monthly predictions for 2002-2019","CC-BY 4.0","El-Gabbas A, Van Opzeeland I, Burkhardt E, Boebel O (2021) Dynamic species distribution models in the marine realm: predicting year-round habitat suitability of baleen whales in the Southern Ocean. Frontiers in Marine Science. 10.3389/fmars.2021.802276","El-Gabbas A, Van Opzeeland I, Burkhardt E, Boebel O (2022) Year-round habitat suitability of fin/blue/humpback/minke whales in the Southern Ocean.
PANGAEA. 10.1594/PANGAEA.946773, 10.1594/PANGAEA.946772, 10.1594/PANGAEA.946769, 10.1594/PANGAEA.946774"
"El2021-Balaenoptera_bonaerensis_11","El2021-Balaenoptera_bonaerensis_11_cog.tif","Balaenoptera bonaerensis","visual sightings","Maxent","habitat suitability",FALSE,"SD",0.83,"AUC",-3277659.35003177,4412340.64996823,-3295318.76038965,4504681.23961035,10000,10000,"m","+proj=laea +lat_0=-90 +lon_0=0 +x_0=0 +y_0=0 +datum=WGS84 +units=m +no_defs",,"November mean and SD habitat suitability. The original data archive on PANGAEA provides additional summaries (min, median, max, etc) as well as daily, weekly, and monthly predictions for 2002-2019","CC-BY 4.0","El-Gabbas A, Van Opzeeland I, Burkhardt E, Boebel O (2021) Dynamic species distribution models in the marine realm: predicting year-round habitat suitability of baleen whales in the Southern Ocean. Frontiers in Marine Science. 10.3389/fmars.2021.802276","El-Gabbas A, Van Opzeeland I, Burkhardt E, Boebel O (2022) Year-round habitat suitability of fin/blue/humpback/minke whales in the Southern Ocean.
PANGAEA. 10.1594/PANGAEA.946773, 10.1594/PANGAEA.946772, 10.1594/PANGAEA.946769, 10.1594/PANGAEA.946774"
"El2021-Balaenoptera_bonaerensis_12","El2021-Balaenoptera_bonaerensis_12_cog.tif","Balaenoptera bonaerensis","visual sightings","Maxent","habitat suitability",FALSE,"SD",0.83,"AUC",-3277659.35003177,4412340.64996823,-3295318.76038965,4504681.23961035,10000,10000,"m","+proj=laea +lat_0=-90 +lon_0=0 +x_0=0 +y_0=0 +datum=WGS84 +units=m +no_defs",,"December mean and SD habitat suitability. The original data archive on PANGAEA provides additional summaries (min, median, max, etc) as well as daily, weekly, and monthly predictions for 2002-2019","CC-BY 4.0","El-Gabbas A, Van Opzeeland I, Burkhardt E, Boebel O (2021) Dynamic species distribution models in the marine realm: predicting year-round habitat suitability of baleen whales in the Southern Ocean. Frontiers in Marine Science. 10.3389/fmars.2021.802276","El-Gabbas A, Van Opzeeland I, Burkhardt E, Boebel O (2022) Year-round habitat suitability of fin/blue/humpback/minke whales in the Southern Ocean.
PANGAEA. 10.1594/PANGAEA.946773, 10.1594/PANGAEA.946772, 10.1594/PANGAEA.946769, 10.1594/PANGAEA.946774"
"El2021-Megaptera_novaeangliae_01","El2021-Megaptera_novaeangliae_01_cog.tif","Megaptera novaeangliae","visual sightings","Maxent","habitat suitability",FALSE,"SD",0.9,"AUC",-3277659.35003177,4412340.64996823,-3295318.76038965,4504681.23961035,10000,10000,"m","+proj=laea +lat_0=-90 +lon_0=0 +x_0=0 +y_0=0 +datum=WGS84 +units=m +no_defs",,"January mean and SD habitat suitability. The original data archive on PANGAEA provides additional summaries (min, median, max, etc) as well as daily, weekly, and monthly predictions for 2002-2019","CC-BY 4.0","El-Gabbas A, Van Opzeeland I, Burkhardt E, Boebel O (2021) Dynamic species distribution models in the marine realm: predicting year-round habitat suitability of baleen whales in the Southern Ocean. Frontiers in Marine Science. 10.3389/fmars.2021.802276","El-Gabbas A, Van Opzeeland I, Burkhardt E, Boebel O (2022) Year-round habitat suitability of fin/blue/humpback/minke whales in the Southern Ocean.
PANGAEA. 10.1594/PANGAEA.946773, 10.1594/PANGAEA.946772, 10.1594/PANGAEA.946769, 10.1594/PANGAEA.946774"
"El2021-Megaptera_novaeangliae_02","El2021-Megaptera_novaeangliae_02_cog.tif","Megaptera novaeangliae","visual sightings","Maxent","habitat suitability",FALSE,"SD",0.9,"AUC",-3277659.35003177,4412340.64996823,-3295318.76038965,4504681.23961035,10000,10000,"m","+proj=laea +lat_0=-90 +lon_0=0 +x_0=0 +y_0=0 +datum=WGS84 +units=m +no_defs",,"February mean and SD habitat suitability. The original data archive on PANGAEA provides additional summaries (min, median, max, etc) as well as daily, weekly, and monthly predictions for 2002-2019","CC-BY 4.0","El-Gabbas A, Van Opzeeland I, Burkhardt E, Boebel O (2021) Dynamic species distribution models in the marine realm: predicting year-round habitat suitability of baleen whales in the Southern Ocean. Frontiers in Marine Science. 10.3389/fmars.2021.802276","El-Gabbas A, Van Opzeeland I, Burkhardt E, Boebel O (2022) Year-round habitat suitability of fin/blue/humpback/minke whales in the Southern Ocean.
PANGAEA. 10.1594/PANGAEA.946773, 10.1594/PANGAEA.946772, 10.1594/PANGAEA.946769, 10.1594/PANGAEA.946774"
"El2021-Megaptera_novaeangliae_03","El2021-Megaptera_novaeangliae_03_cog.tif","Megaptera novaeangliae","visual sightings","Maxent","habitat suitability",FALSE,"SD",0.9,"AUC",-3277659.35003177,4412340.64996823,-3295318.76038965,4504681.23961035,10000,10000,"m","+proj=laea +lat_0=-90 +lon_0=0 +x_0=0 +y_0=0 +datum=WGS84 +units=m +no_defs",,"March mean and SD habitat suitability. The original data archive on PANGAEA provides additional summaries (min, median, max, etc) as well as daily, weekly, and monthly predictions for 2002-2019","CC-BY 4.0","El-Gabbas A, Van Opzeeland I, Burkhardt E, Boebel O (2021) Dynamic species distribution models in the marine realm: predicting year-round habitat suitability of baleen whales in the Southern Ocean. Frontiers in Marine Science. 10.3389/fmars.2021.802276","El-Gabbas A, Van Opzeeland I, Burkhardt E, Boebel O (2022) Year-round habitat suitability of fin/blue/humpback/minke whales in the Southern Ocean.
PANGAEA. 10.1594/PANGAEA.946773, 10.1594/PANGAEA.946772, 10.1594/PANGAEA.946769, 10.1594/PANGAEA.946774"
"El2021-Megaptera_novaeangliae_04","El2021-Megaptera_novaeangliae_04_cog.tif","Megaptera novaeangliae","visual sightings","Maxent","habitat suitability",FALSE,"SD",0.9,"AUC",-3277659.35003177,4412340.64996823,-3295318.76038965,4504681.23961035,10000,10000,"m","+proj=laea +lat_0=-90 +lon_0=0 +x_0=0 +y_0=0 +datum=WGS84 +units=m +no_defs",,"April mean and SD habitat suitability. The original data archive on PANGAEA provides additional summaries (min, median, max, etc) as well as daily, weekly, and monthly predictions for 2002-2019","CC-BY 4.0","El-Gabbas A, Van Opzeeland I, Burkhardt E, Boebel O (2021) Dynamic species distribution models in the marine realm: predicting year-round habitat suitability of baleen whales in the Southern Ocean. Frontiers in Marine Science. 10.3389/fmars.2021.802276","El-Gabbas A, Van Opzeeland I, Burkhardt E, Boebel O (2022) Year-round habitat suitability of fin/blue/humpback/minke whales in the Southern Ocean.
PANGAEA. 10.1594/PANGAEA.946773, 10.1594/PANGAEA.946772, 10.1594/PANGAEA.946769, 10.1594/PANGAEA.946774"
